home_win_rate,home_form_points,home_avg_goals_scored,home_avg_goals_conceded,home_draw_rate,away_win_rate,away_form_points,away_avg_goals_scored,away_avg_goals_conceded,away_draw_rate,h2h_home_win_rate,h2h_draw_rate,label
0.44,1.5,4.48,5.04,0.0,0.48,1.0,5.32,4.36,0.0,0.6667,0.0,1
0.48,1.5,5.16,5.76,0.0,0.4,1.5,4.52,5.16,0.0,0.75,0.0,0
0.4,1.5,6.6,8.04,0.0,0.32,1.0,2.68,4.32,0.0,0.5,0.0,0
0.52,1.0,5.32,4.96,0.0,0.64,2.5,6.72,4.88,0.0,0.3333,0.0,1
0.48,1.0,5.6,6.76,0.0,0.6,2.0,5.6,4.12,0.0,0.3333,0.0,1
0.52,1.5,5.2,4.4,0.0,0.56,2.5,6.96,5.44,0.0,0.25,0.0,0
0.48,1.5,6.96,6.4,0.0,0.36,0.5,4.84,6.48,0.0,0.75,0.0,0
0.48,1.5,5.6,5.72,0.0,0.32,0.5,4.12,5.08,0.0,0.6667,0.0,1
0.6,2.0,5.44,5.52,0.0,0.4,1.0,4.56,4.8,0.0,0.5833,0.0,1
0.56,0.5,4.64,5.44,0.0,0.56,2.5,4.68,4.32,0.0,0.5,0.0,0
0.52,2.0,4.16,4.36,0.0,0.24,1.0,4.16,5.68,0.0,0.5,0.0,0
0.76,2.0,5.76,3.68,0.0,0.56,1.0,6.6,4.88,0.0,0.4167,0.0,0
0.52,2.0,5.6,4.96,0.0,0.32,1.0,4.08,6.24,0.0,0.6667,0.0,1
0.76,2.5,5.84,4.52,0.0,0.68,1.5,5.88,4.0,0.0,0.5833,0.0,0
0.68,2.5,6.16,4.28,0.0,0.4,1.5,4.08,4.64,0.0,0.5833,0.0,1
0.44,0.5,5.48,7.04,0.0,0.6,2.0,5.6,4.32,0.0,0.3333,0.0,1
0.44,1.5,5.28,5.52,0.0,0.32,1.0,3.96,5.08,0.0,0.5833,0.0,1
0.52,1.0,5.4,5.16,0.0,0.68,2.5,7.08,4.76,0.0,0.3333,0.0,0
0.48,1.5,5.2,5.92,0.0,0.4,1.0,4.6,5.12,0.0,0.75,0.0,0
0.76,2.5,5.44,3.76,0.0,0.56,0.5,6.56,4.92,0.0,0.5,0.0,1
0.44,2.0,6.56,7.56,0.0,0.32,0.5,2.84,4.56,0.0,0.5,0.0,0
0.4,1.5,4.24,5.08,0.0,0.48,1.0,5.08,4.32,0.0,0.5,0.0,1
0.52,2.0,3.84,4.2,0.0,0.2,1.0,3.96,5.56,0.0,0.5833,0.0,0
0.56,2.0,5.16,4.28,0.0,0.56,2.0,6.96,5.4,0.0,0.3333,0.0,0
0.64,2.5,6.12,4.68,0.0,0.4,1.5,4.48,5.08,0.0,0.5,0.0,0
0.56,1.0,4.56,5.24,0.0,0.56,2.0,4.64,4.08,0.0,0.5,0.0,1
0.48,1.5,5.44,4.92,0.0,0.32,1.5,3.88,6.12,0.0,0.5833,0.0,1
0.76,2.5,5.92,4.68,0.0,0.68,1.0,6.0,3.96,0.0,0.5833,0.0,1
0.6,2.0,5.4,5.48,0.0,0.44,1.0,4.72,4.84,0.0,0.5,0.0,1
0.52,2.0,6.84,6.08,0.0,0.36,0.5,4.76,6.0,0.0,0.75,0.0,0
0.56,1.0,5.44,4.76,0.0,0.28,2.0,3.88,5.88,0.0,0.3333,0.0,0
0.48,2.5,6.04,6.08,0.0,0.36,1.0,4.48,5.32,0.0,0.8333,0.0,1
0.76,1.0,6.2,4.12,0.0,0.2,1.0,3.84,5.44,0.0,0.6667,0.0,0
0.44,0.5,5.28,6.92,0.0,0.44,2.0,4.68,5.72,0.0,0.5833,0.0,0
0.6,2.0,3.84,3.24,0.0,0.4,1.0,4.8,5.64,0.0,0.5,0.0,0
0.56,2.0,3.92,4.16,0.0,0.36,2.0,3.96,5.72,0.0,0.3333,0.0,1
0.56,1.0,4.48,5.12,0.0,0.48,1.5,4.72,4.68,0.0,0.5,0.0,1
0.4,1.5,5.24,5.76,0.0,0.6,2.5,4.92,4.24,0.0,0.5833,0.0,1
0.36,0.0,4.84,7.0,0.0,0.36,1.0,4.44,5.36,0.0,0.8333,0.0,1
0.72,2.0,5.16,3.8,0.0,0.6,2.0,7.16,6.36,0.0,0.5833,0.0,0
0.6,1.0,5.48,4.6,0.0,0.24,2.0,3.76,5.92,0.0,0.4167,0.0,0
0.72,1.5,5.0,3.12,0.0,0.52,1.5,5.48,4.2,0.0,0.45,0.0,0
0.44,2.0,5.84,6.16,0.0,0.4,1.5,4.52,5.24,0.0,0.75,0.0,0
0.76,1.0,6.0,3.96,0.0,0.2,1.0,3.76,5.36,0.0,0.75,0.0,0
0.68,1.0,5.28,4.16,0.0,0.68,2.0,6.8,4.64,0.0,0.75,0.0,0
0.6,2.0,3.84,3.2,0.0,0.4,1.0,4.76,5.6,0.0,0.5833,0.0,0
0.36,1.0,5.0,6.16,0.0,0.64,2.5,5.24,3.96,0.0,0.5,0.0,0
0.56,2.5,6.84,5.68,0.0,0.44,2.0,4.32,5.4,0.0,0.8571,0.0,1
0.52,1.5,3.8,4.32,0.0,0.36,2.0,3.96,5.76,0.0,0.3333,0.0,1
0.52,1.0,4.36,5.08,0.0,0.52,2.0,4.44,4.32,0.0,0.5,0.0,0
0.6,1.5,4.68,4.32,0.0,0.68,1.0,5.92,4.0,0.0,0.45,0.0,0
0.36,0.0,4.92,6.92,0.0,0.4,1.0,4.56,5.4,0.0,0.75,0.0,0
0.44,1.0,5.32,7.12,0.0,0.4,2.0,4.52,5.8,0.0,0.5833,0.0,1
0.56,2.0,4.76,4.36,0.0,0.28,0.5,2.84,4.84,0.0,0.8333,0.0,0
0.56,2.0,4.48,4.28,0.0,0.28,0.5,2.84,4.96,0.0,0.8333,0.0,0
0.72,1.5,5.28,2.92,0.0,0.48,1.0,5.28,4.56,0.0,1.0,0.0,0
0.72,2.5,5.2,3.72,0.0,0.6,1.5,7.16,6.2,0.0,0.5833,0.0,0
0.8,1.5,6.12,3.84,0.0,0.2,0.5,3.88,5.52,0.0,0.75,0.0,1
0.72,1.5,5.44,4.16,0.0,0.64,1.5,6.48,4.64,0.0,0.75,0.0,0
0.6,2.0,4.0,3.36,0.0,0.4,1.0,4.64,5.64,0.0,0.5833,0.0,1
0.56,2.5,6.6,5.32,0.0,0.44,2.0,4.2,5.28,0.0,0.75,0.0,1
0.36,1.0,4.72,5.8,0.0,0.6,2.0,5.04,4.08,0.0,0.5833,0.0,1
0.44,0.5,5.24,6.92,0.0,0.44,2.0,4.52,5.56,0.0,0.5833,0.0,0
0.52,1.5,4.36,5.16,0.0,0.48,2.0,4.2,4.32,0.0,0.5833,0.0,0
0.52,1.0,3.96,4.4,0.0,0.4,2.5,4.16,5.48,0.0,0.3333,0.0,0
0.44,2.5,6.16,6.16,0.0,0.4,1.0,4.52,5.52,0.0,0.75,0.0,1
0.6,2.0,4.8,4.36,0.0,0.64,1.0,5.6,4.2,0.0,1.0,0.0,0
0.4,0.5,4.84,6.64,0.0,0.36,1.0,4.28,5.32,0.0,0.8333,0.0,0
0.6,1.5,5.68,4.8,0.0,0.24,2.0,3.96,6.08,0.0,0.5,0.0,1
0.72,1.5,5.2,2.88,0.0,0.44,0.5,5.08,4.6,0.0,1.0,0.0,0
0.76,2.5,5.32,3.68,0.0,0.56,1.0,7.0,6.28,0.0,0.6667,0.0,0
0.76,1.5,5.56,3.84,0.0,0.24,1.0,3.84,5.24,0.0,0.6667,0.0,0
0.6,2.0,4.12,3.32,0.0,0.28,2.0,4.08,5.96,0.0,0.75,0.0,0
0.36,1.5,3.64,5.4,0.0,0.36,1.0,3.64,4.64,0.0,0.8333,0.0,0
0.64,2.5,4.8,4.28,0.0,0.64,1.0,5.64,4.2,0.0,1.0,0.0,0
0.44,1.0,5.04,6.36,0.0,0.64,1.5,5.52,4.52,0.0,0.6667,0.0,1
0.32,1.0,4.04,6.04,0.0,0.6,2.0,5.2,3.92,0.0,0.5,0.0,1
0.72,2.0,5.64,4.48,0.0,0.6,1.5,6.64,4.96,0.0,0.75,0.0,0
0.6,2.0,4.6,3.88,0.0,0.24,0.5,2.56,4.92,0.0,0.8333,0.0,0
0.36,1.5,3.48,5.36,0.0,0.32,1.0,3.56,4.84,0.0,0.8333,0.0,0
0.52,2.0,4.88,4.32,0.0,0.44,0.5,4.84,4.32,0.0,0.3333,0.0,0
0.44,1.5,4.88,4.88,0.0,0.64,2.0,6.2,4.92,0.0,0.3333,0.0,1
0.6,2.0,4.28,3.48,0.0,0.28,1.5,4.16,5.96,0.0,0.8333,0.0,0
0.56,1.0,4.48,4.8,0.0,0.44,1.5,5.24,5.04,0.0,0.75,0.0,0
0.72,2.0,5.12,2.8,0.0,0.52,1.0,6.72,6.36,0.0,0.45,0.0,1
0.44,2.0,6.08,6.12,0.0,0.24,0.5,3.76,5.2,0.0,0.6667,0.0,1
0.68,2.5,4.68,3.92,0.0,0.64,2.5,6.0,5.44,0.0,0.3333,0.0,1
0.48,0.0,5.24,5.84,0.0,0.48,2.0,4.36,4.76,0.0,0.5833,0.0,0
0.64,0.5,4.84,3.56,0.0,0.36,1.0,4.2,5.44,0.0,0.6667,0.0,0
0.44,1.0,4.92,6.16,0.0,0.68,2.0,5.56,4.4,0.0,0.5833,0.0,1
0.72,2.5,5.4,4.32,0.0,0.6,2.0,5.16,3.76,0.0,0.6667,0.0,1
0.76,2.0,5.52,3.88,0.0,0.44,1.5,4.76,5.68,0.0,0.6667,0.0,0
0.28,0.5,3.88,6.28,0.0,0.4,1.5,5.4,5.2,0.0,0.8333,0.0,0
0.64,2.5,4.4,3.72,0.0,0.64,3.0,5.96,5.4,0.0,0.3333,0.0,1
0.52,2.5,4.96,4.4,0.0,0.44,0.0,4.88,4.44,0.0,0.4167,0.0,1
0.76,2.5,5.36,3.72,0.0,0.6,1.0,6.56,4.88,0.0,0.5,0.0,1
0.44,1.5,4.8,5.12,0.0,0.64,2.0,6.36,4.72,0.0,0.25,0.0,1
0.64,2.5,4.36,3.32,0.0,0.24,1.0,4.2,6.28,0.0,0.8333,0.0,0
0.56,1.5,4.48,4.64,0.0,0.4,1.5,4.88,5.16,0.0,0.75,0.0,0
0.4,2.0,3.64,5.16,0.0,0.28,1.0,3.48,5.16,0.0,0.8333,0.0,1
0.64,1.0,4.68,3.48,0.0,0.36,0.5,4.16,5.36,0.0,0.75,0.0,0
0.8,2.5,5.72,3.56,0.0,0.44,1.5,4.84,5.72,0.0,0.75,0.0,0
0.4,1.0,4.44,6.44,0.0,0.68,2.0,5.64,4.32,0.0,0.5,0.0,0
0.28,1.0,3.76,6.16,0.0,0.36,1.5,5.32,5.2,0.0,0.9167,0.0,0
0.52,0.5,5.8,6.0,0.0,0.48,1.5,4.72,5.28,0.0,0.6667,0.0,1
0.68,1.5,4.96,3.08,0.0,0.52,1.0,6.44,5.92,0.0,0.0,0.0,0
0.72,2.5,5.36,4.48,0.0,0.6,2.5,5.4,3.84,0.0,0.5833,0.0,1
0.4,1.5,5.72,6.24,0.0,0.24,1.0,3.68,5.24,0.0,0.5833,0.0,0
0.68,2.0,4.84,2.96,0.0,0.48,0.5,6.0,5.68,0.0,0.5,0.0,1
0.48,2.0,4.76,4.32,0.0,0.48,0.5,4.88,4.32,0.0,0.3333,0.0,0
0.4,1.0,4.88,5.32,0.0,0.64,2.0,6.04,4.8,0.0,0.2,0.0,0
0.72,2.0,5.36,4.36,0.0,0.64,2.5,5.48,3.64,0.0,0.5833,0.0,1
0.64,2.5,4.4,3.28,0.0,0.24,0.5,4.12,6.36,0.0,0.9167,0.0,0
0.56,1.5,4.36,4.44,0.0,0.4,1.5,4.68,4.72,0.0,0.75,0.0,1
0.4,2.0,3.52,4.92,0.0,0.32,1.5,3.56,4.96,0.0,0.75,0.0,0
0.76,2.0,5.48,3.8,0.0,0.6,1.0,6.44,5.0,0.0,0.4545,0.0,1
0.8,2.5,5.72,3.6,0.0,0.4,1.0,4.68,5.76,0.0,0.75,0.0,0
0.32,1.5,4.2,5.72,0.0,0.36,1.0,5.28,5.68,0.0,0.9167,0.0,0
0.52,0.5,5.72,6.04,0.0,0.52,1.5,4.92,5.12,0.0,0.5833,0.0,0
0.64,2.0,4.48,3.92,0.0,0.64,3.0,6.12,5.48,0.0,0.3333,0.0,1
0.64,1.5,4.72,3.48,0.0,0.36,0.5,4.04,5.24,0.0,0.75,0.0,1
0.4,1.5,4.2,6.48,0.0,0.68,1.5,5.6,4.44,0.0,0.5,0.0,0
0.4,1.5,5.76,6.28,0.0,0.24,1.0,3.68,5.24,0.0,0.5833,0.0,0
0.52,2.0,4.72,4.04,0.0,0.52,1.0,6.12,5.56,0.0,0.25,0.0,1
0.4,1.0,4.84,5.32,0.0,0.56,2.0,6.88,5.28,0.0,0.3333,0.0,0
0.56,1.0,3.88,4.16,0.0,0.4,1.5,4.68,4.76,0.0,0.4167,0.0,1
0.36,1.0,4.28,5.48,0.0,0.6,1.5,4.84,3.96,0.0,0.25,0.0,1
0.52,1.0,5.6,6.04,0.0,0.32,1.0,5.32,5.96,0.0,0.8333,0.0,1
0.56,1.5,4.96,5.32,0.0,0.32,2.0,4.68,5.04,0.0,0.5833,0.0,0
0.44,0.5,6.28,7.48,0.0,0.68,3.0,5.92,5.16,0.0,0.5,0.0,0
0.56,1.5,4.32,4.32,0.0,0.56,2.5,4.64,4.12,0.0,0.6667,0.0,1
0.36,0.5,4.16,5.92,0.0,0.6,2.0,5.36,4.04,0.0,0.25,0.0,1
0.4,1.0,4.68,5.16,0.0,0.52,1.5,6.88,5.36,0.0,0.4167,0.0,1
0.48,0.5,5.36,5.96,0.0,0.32,1.0,3.48,4.8,0.0,0.8333,0.0,0
0.48,1.5,4.36,4.12,0.0,0.52,1.5,6.12,5.68,0.0,0.25,0.0,1
0.52,1.0,3.88,4.32,0.0,0.44,1.5,4.8,4.68,0.0,0.4167,0.0,1
0.48,1.0,5.88,6.96,0.0,0.6,1.5,5.8,4.84,0.0,0.45,0.0,1
0.4,2.0,3.36,4.76,0.0,0.64,1.5,5.8,4.28,0.0,0.5,0.0,1
0.44,0.5,5.2,5.12,0.0,0.64,2.5,5.72,5.2,0.0,0.2857,0.0,0
0.56,1.5,4.32,4.64,0.0,0.6,2.5,4.96,4.0,0.0,0.5833,0.0,1
0.48,1.0,5.36,6.04,0.0,0.32,1.5,5.28,6.04,0.0,0.75,0.0,1
0.64,1.5,4.44,3.76,0.0,0.36,1.5,4.0,4.8,0.0,0.5,0.0,1
0.2,1.0,3.08,6.04,0.0,0.64,1.0,5.64,3.76,0.0,0.25,0.0,1
0.56,2.0,4.92,5.32,0.0,0.28,1.5,4.68,5.12,0.0,0.5833,0.0,1
0.64,2.5,6.52,4.92,0.0,0.36,2.0,4.92,6.2,0.0,0.5,0.0,1
0.84,2.5,6.08,3.12,0.0,0.64,1.5,5.4,4.68,0.0,0.5,0.0,0
0.48,1.0,5.24,5.92,0.0,0.32,1.0,3.32,4.4,0.0,0.8333,0.0,1
0.36,1.0,4.56,5.48,0.0,0.56,1.5,7.16,5.04,0.0,0.4167,0.0,1
0.36,0.5,4.08,5.8,0.0,0.6,2.0,5.16,3.96,0.0,0.1667,0.0,0
0.4,2.0,3.28,4.48,0.0,0.64,2.0,5.6,4.04,0.0,0.4167,0.0,1
0.88,2.5,6.68,2.76,0.0,0.64,1.5,5.28,4.92,0.0,0.5,0.0,0
0.48,1.0,5.32,5.84,0.0,0.32,1.5,5.16,5.96,0.0,0.6667,0.0,1
0.48,0.5,5.8,6.88,0.0,0.6,1.5,5.88,4.84,0.0,0.0,0.0,1
0.2,1.0,3.12,6.12,0.0,0.68,1.5,6.04,3.28,0.0,0.25,0.0,1
0.44,1.0,5.04,4.96,0.0,0.6,2.0,5.56,5.16,0.0,0.375,0.0,1
0.6,2.5,6.24,4.84,0.0,0.4,2.0,4.92,6.0,0.0,0.4545,0.0,0
0.52,1.5,4.88,5.36,0.0,0.32,2.0,4.84,5.08,0.0,0.5833,0.0,0
0.44,1.0,4.16,4.24,0.0,0.52,2.0,6.08,5.52,0.0,0.25,0.0,1
0.52,1.5,4.28,4.8,0.0,0.6,3.0,5.0,4.04,0.0,0.5,0.0,0
0.64,1.0,4.36,3.76,0.0,0.4,1.5,4.0,4.16,0.0,0.5,0.0,1
0.52,1.0,3.84,4.2,0.0,0.44,1.0,3.88,4.28,0.0,0.5833,0.0,1
0.56,1.5,5.44,4.88,0.0,0.56,1.5,6.92,4.88,0.0,0.5,0.0,0
0.44,0.5,5.44,6.8,0.0,0.28,2.0,4.4,5.48,0.0,0.3333,0.0,1
0.48,1.0,5.4,6.8,0.0,0.36,1.0,4.16,5.64,0.0,0.75,0.0,1
0.44,1.0,5.0,5.88,0.0,0.36,1.5,5.16,5.72,0.0,0.5833,0.0,0
0.6,0.5,4.32,3.96,0.0,0.44,1.5,4.36,4.24,0.0,0.4167,0.0,1
0.88,3.0,6.92,2.96,0.0,0.64,1.0,5.36,5.0,0.0,0.5833,0.0,1
0.36,1.0,4.08,5.92,0.0,0.56,1.5,5.24,4.2,0.0,0.25,0.0,1
0.2,0.5,3.08,6.08,0.0,0.68,2.0,6.12,3.36,0.0,0.1667,0.0,1
0.36,1.5,3.2,4.68,0.0,0.64,2.0,5.72,4.0,0.0,0.3333,0.0,1
0.44,1.0,5.36,6.92,0.0,0.36,1.0,4.04,5.64,0.0,0.6667,0.0,0
0.52,1.0,3.92,4.2,0.0,0.48,1.5,4.04,4.2,0.0,0.5,0.0,0
0.48,0.5,5.16,5.76,0.0,0.6,2.0,6.08,5.0,0.0,0.5,0.0,1
0.6,2.0,5.8,4.96,0.0,0.56,1.5,6.76,4.8,0.0,0.5,0.0,0
0.4,0.5,5.56,7.12,0.0,0.28,2.0,4.44,5.8,0.0,0.3333,0.0,1
0.36,1.0,4.2,5.92,0.0,0.4,1.5,4.72,5.92,0.0,0.8333,0.0,1
0.6,2.0,4.44,3.88,0.0,0.44,1.0,4.48,5.28,0.0,0.45,0.0,0
0.6,2.5,6.4,4.88,0.0,0.2,1.0,2.56,5.0,0.0,0.75,0.0,0
0.52,1.0,4.04,4.56,0.0,0.68,2.5,5.84,3.16,0.0,0.3333,0.0,0
0.44,1.0,4.96,5.04,0.0,0.56,2.5,6.36,4.8,0.0,0.5833,0.0,1
0.72,2.5,5.8,4.8,0.0,0.6,1.5,5.48,4.2,0.0,0.5,0.0,1
0.52,1.5,5.12,5.36,0.0,0.52,0.0,5.4,4.32,0.0,0.6667,0.0,1
0.68,1.5,5.36,4.52,0.0,0.4,1.5,4.52,5.52,0.0,0.5833,0.0,0
0.2,0.5,3.04,6.0,0.0,0.68,2.5,6.08,3.96,0.0,0.4167,0.0,1
0.48,0.5,5.4,5.88,0.0,0.64,2.5,6.24,5.08,0.0,0.4167,0.0,0
0.52,1.5,4.0,4.2,0.0,0.44,1.5,4.04,4.44,0.0,0.5833,0.0,1
0.4,0.5,5.52,7.08,0.0,0.28,2.0,4.68,5.88,0.0,0.3333,0.0,1
0.6,2.5,5.68,5.04,0.0,0.56,1.0,6.8,4.8,0.0,0.5833,0.0,0
0.48,1.5,5.44,6.84,0.0,0.32,1.0,4.0,5.8,0.0,0.75,0.0,0
0.64,2.0,4.84,4.08,0.0,0.44,0.5,4.64,5.44,0.0,1.0,0.0,0
0.36,1.0,4.28,6.32,0.0,0.4,2.0,4.96,5.84,0.0,0.75,0.0,0
0.64,2.5,6.32,4.6,0.0,0.16,1.0,2.6,5.16,0.0,0.8333,0.0,0
0.52,1.0,3.96,4.48,0.0,0.64,2.0,5.68,3.32,0.0,0.4167,0.0,0
0.52,1.5,5.32,5.64,0.0,0.56,0.5,5.56,4.0,0.0,0.6667,0.0,1
0.4,1.0,4.68,5.16,0.0,0.56,2.5,6.28,4.64,0.0,0.5,0.0,0
0.68,2.0,5.32,4.44,0.0,0.4,1.0,4.4,5.6,0.0,0.6667,0.0,1
0.64,2.5,4.68,3.36,0.0,0.36,1.5,5.08,5.6,0.0,0.5,0.0,0
0.72,2.0,5.72,4.76,0.0,0.6,2.0,5.52,4.2,0.0,0.5,0.0,0
0.2,0.0,3.2,6.4,0.0,0.72,3.0,6.44,3.92,0.0,0.4167,0.0,0
0.48,1.5,5.32,6.72,0.0,0.32,0.5,4.0,5.76,0.0,0.75,0.0,1
0.52,1.0,5.32,5.72,0.0,0.6,1.0,5.6,3.84,0.0,0.6667,0.0,0
0.6,3.0,5.6,5.24,0.0,0.52,1.0,6.6,4.84,0.0,0.6667,0.0,1
0.52,1.0,5.68,5.56,0.0,0.6,2.0,6.04,5.32,0.0,0.4167,0.0,1
0.52,1.0,3.92,4.2,0.0,0.44,1.5,4.08,4.44,0.0,0.5,0.0,1
0.4,0.5,5.36,7.16,0.0,0.32,2.0,5.08,5.92,0.0,0.3333,0.0,1
0.68,2.0,5.24,4.4,0.0,0.44,1.0,4.48,5.48,0.0,0.5833,0.0,1
0.64,2.0,4.92,4.2,0.0,0.4,0.5,4.52,5.6,0.0,1.0,0.0,0
0.68,2.5,6.48,4.44,0.0,0.12,0.5,2.36,5.28,0.0,0.9167,0.0,0
0.68,2.5,4.92,3.36,0.0,0.36,1.5,5.28,5.8,0.0,0.5,0.0,0
0.72,2.5,5.48,4.56,0.0,0.56,2.0,5.48,4.36,0.0,0.5,0.0,0
0.4,1.0,4.4,6.2,0.0,0.4,2.0,5.04,5.6,0.0,0.8333,0.0,0
0.52,1.5,4.08,4.6,0.0,0.6,1.5,5.6,3.52,0.0,0.5,0.0,0
0.44,1.5,4.68,4.92,0.0,0.52,2.0,6.28,4.8,0.0,0.5,0.0,1
0.24,0.5,3.56,6.56,0.0,0.68,2.5,6.32,4.2,0.0,0.4167,0.0,1
0.64,1.5,4.68,3.0,0.0,0.2,0.0,4.04,6.68,0.0,0.8333,0.0,0
0.64,1.5,4.8,3.52,0.0,0.4,0.0,4.6,5.6,0.0,0.6667,0.0,0
0.56,1.5,4.36,4.72,0.0,0.56,2.0,6.36,4.6,0.0,0.6667,0.0,1
0.56,2.5,5.56,5.32,0.0,0.44,1.5,4.2,4.48,0.0,0.5,0.0,0
0.72,2.5,4.96,3.2,0.0,0.6,0.5,6.24,5.0,0.0,0.6667,0.0,0
0.68,2.0,5.12,4.36,0.0,0.36,1.0,4.4,5.8,0.0,0.6667,0.0,0
0.64,2.0,4.64,4.08,0.0,0.48,1.0,4.92,4.28,0.0,0.4286,0.0,0
0.2,0.5,3.4,6.68,0.0,0.72,2.5,6.52,4.16,0.0,0.3333,0.0,1
0.52,2.0,4.16,4.56,0.0,0.4,1.5,5.08,5.6,0.0,0.75,0.0,0
0.72,2.5,5.52,4.6,0.0,0.36,1.5,3.28,4.12,0.0,0.5,0.0,1
0.68,2.5,6.72,4.48,0.0,0.6,1.0,5.52,3.84,0.0,0.5,0.0,1
0.52,1.5,4.48,5.24,0.0,0.52,1.5,4.92,5.0,0.0,0.8333,0.0,1
0.76,2.5,5.08,3.16,0.0,0.56,0.5,6.0,4.92,0.0,0.6667,0.0,0
0.72,1.5,5.32,3.76,0.0,0.36,1.0,4.4,6.04,0.0,0.6667,0.0,0
0.56,2.5,5.92,5.48,0.0,0.44,1.5,4.2,4.56,0.0,0.5,0.0,0
0.64,1.5,5.12,3.32,0.0,0.2,0.0,4.4,7.0,0.0,0.8333,0.0,0
0.4,1.5,4.32,6.16,0.0,0.24,0.5,3.8,5.36,0.0,0.6667,0.0,0
0.68,2.0,4.96,4.12,0.0,0.36,1.0,4.24,5.76,0.0,0.75,0.0,0
0.52,1.5,4.32,4.8,0.0,0.6,2.0,6.16,4.32,0.0,0.5,0.0,0
0.52,1.0,4.44,5.24,0.0,0.56,1.5,4.96,4.68,0.0,0.75,0.0,1
0.64,1.5,5.04,3.52,0.0,0.4,0.0,4.64,5.52,0.0,0.6667,0.0,1
0.52,2.0,6.36,5.48,0.0,0.76,2.5,6.44,3.96,0.0,0.6667,0.0,1
0.36,2.5,4.32,5.76,0.0,0.12,0.5,2.4,5.52,0.0,0.5833,0.0,1
0.64,2.0,6.72,4.72,0.0,0.64,1.5,5.68,3.72,0.0,0.4167,0.0,0
0.68,2.0,5.2,4.6,0.0,0.36,2.0,3.4,4.08,0.0,0.5,0.0,0
0.64,2.5,4.84,4.2,0.0,0.44,1.0,4.96,4.48,0.0,0.5,0.0,0
0.56,2.5,4.12,4.36,0.0,0.4,1.0,5.12,5.56,0.0,0.75,0.0,1
0.8,2.5,5.04,3.0,0.0,0.52,0.5,5.6,4.68,0.0,0.75,0.0,1
0.68,1.5,5.24,3.32,0.0,0.2,0.0,4.44,7.04,0.0,0.8333,0.0,0
0.76,1.5,5.48,3.8,0.0,0.32,1.0,4.36,6.24,0.0,0.6667,0.0,0
0.6,2.5,5.96,5.32,0.0,0.4,1.5,4.12,4.56,0.0,0.5,0.0,0
0.4,2.0,4.4,6.32,0.0,0.2,0.5,3.52,5.28,0.0,0.6667,0.0,0
0.64,1.0,5.12,3.56,0.0,0.44,0.5,4.8,5.6,0.0,0.5833,0.0,0
0.32,2.0,4.0,5.88,0.0,0.16,1.0,2.56,5.56,0.0,0.5,0.0,0
0.52,0.5,4.48,5.04,0.0,0.56,2.0,4.68,4.52,0.0,0.6667,0.0,0
0.68,2.0,5.44,4.64,0.0,0.36,1.5,3.32,4.32,0.0,0.5833,0.0,0
0.64,2.5,6.96,5.04,0.0,0.64,1.5,5.92,3.84,0.0,0.4167,0.0,1
0.52,2.0,6.48,5.28,0.0,0.76,2.5,6.52,4.04,0.0,0.5833,0.0,0
0.84,1.5,7.0,3.12,0.0,0.36,1.0,4.24,5.76,0.0,0.5833,0.0,0
0.68,3.0,4.96,4.08,0.0,0.64,2.0,5.68,3.8,0.0,0.4167,0.0,0
0.52,2.0,4.4,4.84,0.0,0.48,2.0,4.32,4.04,0.0,0.6667,0.0,1
0.56,2.0,6.56,5.08,0.0,0.76,2.0,6.52,4.0,0.0,0.6667,0.0,1
0.56,2.5,4.04,4.2,0.0,0.44,0.5,4.96,4.6,0.0,0.75,0.0,0
0.32,2.5,4.0,5.88,0.0,0.16,1.0,2.68,5.6,0.0,0.5,0.0,1
0.76,2.0,5.36,3.72,0.0,0.32,0.5,4.24,6.04,0.0,0.6667,0.0,0
0.76,2.0,5.2,3.28,0.0,0.56,1.0,5.8,4.8,0.0,0.6667,0.0,0
0.44,2.0,4.28,6.0,0.0,0.2,0.5,3.44,5.16,0.0,0.75,0.0,1
0.68,1.0,5.36,3.56,0.0,0.44,0.5,4.96,5.72,0.0,0.5833,0.0,1
0.56,0.5,4.64,4.96,0.0,0.52,1.5,4.8,4.84,0.0,0.6667,0.0,0
0.44,1.0,4.52,6.52,0.0,0.36,1.5,3.32,4.24,0.0,0.75,0.0,1
0.44,2.0,6.0,6.28,0.0,0.56,1.0,5.4,3.76,0.0,0.5,0.0,1
0.32,1.0,4.24,5.64,0.0,0.2,0.0,4.44,7.12,0.0,0.5,0.0,1
0.76,2.0,5.56,3.92,0.0,0.24,1.0,3.68,5.0,0.0,0.6667,0.0,1
0.72,2.0,5.48,3.32,0.0,0.52,0.5,5.48,5.08,0.0,0.5833,0.0,1
0.52,1.5,4.32,4.84,0.0,0.48,2.0,4.28,4.12,0.0,0.6667,0.0,0
0.32,1.0,3.12,4.88,0.0,0.28,0.5,4.28,6.28,0.0,0.5,0.0,1
0.84,2.0,7.2,3.44,0.0,0.36,0.5,4.6,5.68,0.0,0.6667,0.0,0
0.6,1.0,4.36,4.6,0.0,0.44,2.5,4.76,4.64,0.0,0.4167,0.0,1
0.52,1.5,6.2,4.84,0.0,0.52,2.0,6.04,5.48,0.0,0.5833,0.0,0
0.48,1.0,5.08,5.84,0.0,0.36,2.0,4.12,5.32,0.0,0.3333,0.0,1
